1	1	99.999	610061	6	0	1	610061	756603	146543	0.0	1.127e+06
1	1	96.858	3437	106	2	282453	285888	3913457	3910022	0.0	5747
1	1	96.468	1614	57	0	279536	281149	3916281	3914668	0.0	2665
1	1	80.557	1615	310	4	480239	481851	2330693	2329081	0.0	1240
1	1	79.961	1552	297	13	472822	474366	3741808	3740264	0.0	1131
1	1	74.144	1315	322	15	545448	546753	3735098	3733793	1.52e-147	529
1	1	97.318	261	7	0	530519	530779	225972	225712	5.67e-122	444
1	1	97.318	261	7	0	530632	530892	226085	225825	5.67e-122	444
1	1	79.443	574	99	14	96937	97496	659367	658799	2.69e-105	388
1	1	79.443	574	99	14	97237	97805	659667	659108	2.69e-105	388
1	1	92.544	228	17	0	281703	281930	3914204	3913977	5.96e-87	327
1	1	89.573	211	12	7	253374	253576	503115	502907	2.20e-66	259
1	1	89.573	211	12	7	253489	253697	503230	503028	2.20e-66	259
1	1	97.297	148	4	0	530519	530666	225859	225712	3.69e-64	252
1	1	97.297	148	4	0	530745	530892	226085	225938	3.69e-64	252
1	1	89.503	181	17	2	541348	541526	5037924	5037744	6.22e-57	228
1	1	90.116	172	16	1	541348	541518	5037832	5037661	2.89e-55	222
1	1	90.419	167	12	3	155475	155639	601044	600880	1.35e-53	217
1	1	90.419	167	12	3	155560	155724	601129	600965	1.35e-53	217
1	1	93.431	137	8	1	464992	465128	3902815	3902950	3.77e-49	202
1	1	94.574	129	7	0	229858	229986	2959585	2959713	1.35e-48	200
1	1	84.848	198	26	4	245393	245589	1169648	1169454	1.75e-47	196
1	1	97.391	115	2	1	435007	435120	321365	321251	6.30e-47	195
1	1	97.391	115	2	1	435239	435353	321597	321484	6.30e-47	195
1	1	83.568	213	30	5	245379	245589	1169863	1169654	6.30e-47	195
1	1	86.932	176	17	5	605076	605245	2839601	2839426	2.27e-46	193
1	1	93.701	127	8	0	229860	229986	1391900	1391774	8.15e-46	191
1	1	85.484	186	21	6	245403	245586	881995	881814	2.93e-45	189
1	1	86.705	173	17	6	605076	605242	2839409	2839237	1.05e-44	187
1	1	92.969	128	9	0	229859	229986	4813624	4813751	1.05e-44	187
1	1	89.933	149	7	4	84791	84932	1204884	1204737	3.79e-44	185
1	1	89.933	149	6	2	84792	84933	1285857	1286003	1.36e-43	183
1	1	91.603	131	9	2	229857	229986	3776783	3776654	1.77e-42	180
1	1	92.742	124	9	0	464891	465014	3820525	3820648	1.77e-42	180
1	1	84.615	195	12	10	245397	245588	2839610	2839431	6.35e-42	178
1	1	85.465	172	20	4	605076	605242	2839312	2839141	8.21e-41	174
1	1	84.184	196	12	11	245397	245588	2839514	2839334	2.95e-40	172
1	1	82.075	212	27	9	245379	245586	881919	881715	1.06e-39	171
1	1	89.209	139	7	3	84807	84938	2457355	2457492	1.37e-38	167
1	1	100.000	89	0	0	253373	253461	502995	502907	4.94e-38	165
1	1	100.000	89	0	0	253609	253697	503231	503143	4.94e-38	165
1	1	77.895	285	49	12	275742	276018	1225745	1226023	4.94e-38	165
1	1	100.000	89	0	0	253372	253460	4908561	4908649	4.94e-38	165
1	1	83.422	187	20	6	245402	245586	978150	977973	1.78e-37	163
1	1	89.844	128	11	2	541391	541517	4119736	4119862	1.78e-37	163
1	1	97.872	94	2	0	253603	253696	4908556	4908649	1.78e-37	163
1	1	94.231	104	6	0	356711	356814	215212	215109	2.30e-36	159
1	1	94.231	104	6	0	541392	541495	399893	399790	2.30e-36	159
1	1	87.681	138	13	4	245455	245590	879113	878978	8.27e-36	158
1	1	87.234	141	14	4	245402	245540	1000246	1000108	8.27e-36	158
1	1	87.591	137	15	2	541392	541526	5037972	5037836	8.27e-36	158
1	1	83.243	185	15	8	541349	541517	1169741	1169557	2.97e-35	156
1	1	87.500	136	15	2	245452	245586	1169891	1169757	2.97e-35	156
1	1	98.851	87	1	0	253489	253575	4908563	4908649	2.97e-35	156
1	1	82.723	191	15	10	245401	245588	2839317	2839142	1.07e-34	154
1	1	96.739	92	2	1	1	91	141258	141167	3.85e-34	152
1	1	83.140	172	23	5	541352	541518	1351144	1351314	3.85e-34	152
1	1	85.350	157	11	6	84798	84945	1467963	1467810	3.85e-34	152
1	1	88.281	128	13	2	605113	605239	4119736	4119862	3.85e-34	152
1	1	93.137	102	6	1	541337	541438	215175	215075	4.98e-33	148
1	1	93.137	102	6	1	541429	541529	215267	215166	4.98e-33	148
1	1	100.000	80	0	0	434929	435008	321564	321485	4.98e-33	148
1	1	100.000	80	0	0	435040	435119	321675	321596	4.98e-33	148
1	1	86.713	143	7	5	84793	84926	1111443	1111582	4.98e-33	148
1	1	85.816	141	19	1	288347	288486	2457351	2457491	4.98e-33	148
1	1	86.301	146	9	8	245397	245539	2839225	2839088	4.98e-33	148
1	1	86.131	137	17	2	288347	288482	1285868	1286003	1.79e-32	147
1	1	84.472	161	12	8	245401	245550	1629580	1629422	1.79e-32	147
1	1	100.000	78	0	0	434929	435006	321331	321254	6.44e-32	145
1	1	100.000	78	0	0	435273	435350	321675	321598	6.44e-32	145
1	1	84.932	146	19	2	288347	288490	1204872	1204728	6.44e-32	145
1	1	97.590	83	1	1	435042	435123	2625115	2625197	8.33e-31	141
1	1	100.000	76	0	0	434931	435006	2625115	2625190	8.33e-31	141
1	1	100.000	76	0	0	435275	435350	2625115	2625190	8.33e-31	141
1	1	84.211	152	16	6	346720	346866	4410780	4410928	8.33e-31	141
1	1	97.500	80	2	0	155475	155554	600959	600880	1.08e-29	137
1	1	97.500	80	2	0	155645	155724	601129	601050	1.08e-29	137
1	1	85.612	139	11	3	605113	605242	1169892	1169754	1.08e-29	137
1	1	95.294	85	3	1	509072	509156	3513397	3513314	1.39e-28	134
1	1	81.065	169	28	3	605076	605240	1351146	1351314	5.01e-28	132
1	1	84.397	141	14	5	84795	84932	4410928	4410793	5.01e-28	132
1	1	85.714	126	15	3	541392	541515	180032	179908	1.80e-27	130
1	1	85.714	126	15	3	576572	576696	215212	215089	1.80e-27	130
1	1	84.615	143	9	8	541392	541522	1000297	1000156	1.80e-27	130
1	1	84.397	141	13	3	605111	605242	1169694	1169554	1.80e-27	130
1	1	88.034	117	5	5	84821	84930	2587671	2587785	1.80e-27	130
1	1	84.559	136	15	5	605113	605242	2839661	2839526	1.80e-27	130
1	1	83.448	145	16	7	84791	84933	409734	409872	6.48e-27	128
1	1	83.448	145	16	7	346732	346870	671671	671813	6.48e-27	128
1	1	83.803	142	14	6	84803	84937	468257	468118	2.33e-26	126
1	1	83.803	142	14	6	288347	288486	671801	671667	2.33e-26	126
1	1	78.261	230	27	16	155476	155682	2839185	2839414	2.33e-26	126
1	1	83.562	146	13	7	288345	288489	4410922	4410787	2.33e-26	126
1	1	89.623	106	1	4	84817	84914	4799713	4799816	2.33e-26	126
1	1	83.108	148	14	6	541349	541486	1169541	1169395	8.39e-26	124
1	1	94.937	79	4	0	541348	541426	4119784	4119862	8.39e-26	124
1	1	92.135	89	3	4	150066	150154	2844160	2844076	3.02e-25	122
1	1	92.857	84	6	0	213313	213396	4799717	4799800	3.02e-25	122
1	1	82.550	149	14	7	346733	346870	1204737	1204884	1.09e-24	121
1	1	91.011	89	7	1	245398	245486	396641	396554	3.90e-24	119
1	1	91.011	89	7	1	359963	360050	511206	511118	3.90e-24	119
1	1	90.909	88	8	0	75457	75544	680869	680782	3.90e-24	119
1	1	90.909	88	8	0	75735	75822	681147	681060	3.90e-24	119
1	1	92.683	82	6	0	584508	584589	2839514	2839433	3.90e-24	119
1	1	83.453	139	9	8	605114	605240	1000297	1000161	1.40e-23	117
1	1	83.582	134	12	4	84791	84916	1302425	1302294	1.40e-23	117
1	1	84.426	122	16	3	288345	288464	1302415	1302295	1.40e-23	117
1	1	86.486	111	7	2	84821	84924	69398	69507	5.05e-23	115
1	1	81.757	148	18	5	346731	346869	1286004	1285857	5.05e-23	115
1	1	91.667	84	5	2	245401	245484	4045733	4045652	5.05e-23	115
1	1	87.255	102	12	1	7399	7500	4613594	4613694	5.05e-23	115
1	1	84.127	126	10	5	84815	84932	1147680	1147557	1.82e-22	113
1	1	89.362	94	5	5	245449	245539	1712204	1712113	1.82e-22	113
1	1	90.588	85	8	0	213312	213396	2457368	2457452	1.82e-22	113
1	1	91.463	82	7	0	584508	584589	2839225	2839144	1.82e-22	113
1	1	91.463	82	7	0	584508	584589	2839610	2839529	1.82e-22	113
1	1	91.566	83	6	1	359966	360048	4045733	4045652	1.82e-22	113
1	1	87.255	102	10	3	7400	7500	4799717	4799816	1.82e-22	113
1	1	88.298	94	9	2	356708	356799	180035	179942	6.53e-22	111
1	1	88.298	94	9	2	576569	576662	399896	399805	6.53e-22	111
1	1	90.476	84	8	0	150070	150153	1031296	1031213	6.53e-22	111
1	1	84.483	116	15	3	7399	7513	1204855	1204742	6.53e-22	111
1	1	90.588	85	7	1	213312	213396	1285885	1285968	6.53e-22	111
1	1	84.685	111	17	0	583735	583845	1391782	1391892	6.53e-22	111
1	1	90.909	88	1	3	359963	360050	2839513	2839433	6.53e-22	111
1	1	82.270	141	14	6	245452	245588	2839660	2839527	6.53e-22	111
1	1	90.698	86	4	3	150067	150152	2844247	2844166	6.53e-22	111
1	1	92.308	78	6	0	584512	584589	4119785	4119862	6.53e-22	111
1	1	82.482	137	14	6	541392	541518	4514464	4514600	6.53e-22	111
1	1	91.250	80	7	0	605080	605159	151433	151354	2.35e-21	110
1	1	91.250	80	7	0	605171	605250	151524	151445	2.35e-21	110
1	1	90.361	83	8	0	229863	229945	1059774	1059692	2.35e-21	110
1	1	86.275	102	13	1	7399	7500	1302396	1302296	2.35e-21	110
1	1	79.032	186	20	8	245404	245586	1351144	1351313	2.35e-21	110
1	1	84.211	114	16	2	288367	288479	2587673	2587785	2.35e-21	110
1	1	84.298	121	9	5	84807	84919	4648708	4648590	2.35e-21	110
1	1	85.185	108	14	2	288361	288466	4799713	4799820	2.35e-21	110
1	1	82.443	131	17	3	84791	84920	5003096	5002971	2.35e-21	110
1	1	82.143	140	12	11	245451	245587	959345	959474	8.45e-21	108
1	1	89.535	86	7	2	213312	213396	1204855	1204771	8.45e-21	108
1	1	81.818	132	21	3	7399	7529	2457368	2457497	8.45e-21	108
1	1	86.408	103	9	2	7400	7500	2587671	2587770	8.45e-21	108
1	1	89.412	85	7	2	213313	213396	69398	69481	3.04e-20	106
1	1	87.912	91	10	1	584500	584590	151453	151364	3.04e-20	106
1	1	87.912	91	10	1	605151	605240	172104	172014	3.04e-20	106
1	1	81.429	140	16	6	346739	346868	1111582	1111443	3.04e-20	106
1	1	89.773	88	2	3	359963	360050	2839224	2839144	3.04e-20	106
1	1	89.773	88	2	3	359963	360050	2839609	2839529	3.04e-20	106
1	1	82.114	123	22	0	583735	583857	2959705	2959583	3.04e-20	106
1	1	81.890	127	21	2	346745	346870	5002971	5003096	3.04e-20	106
1	1	84.259	108	16	1	288367	288473	69400	69507	1.09e-19	104
1	1	88.636	88	7	2	359967	360052	1000246	1000160	1.09e-19	104
1	1	85.294	102	13	2	7399	7500	1285885	1285984	1.09e-19	104
1	1	90.123	81	6	2	541347	541426	1472839	1472918	1.09e-19	104
1	1	88.636	88	7	2	359966	360051	1629580	1629494	1.09e-19	104
1	1	84.762	105	15	1	356711	356814	5037972	5037868	1.09e-19	104
1	1	84.404	109	11	5	7400	7506	69398	69502	3.93e-19	102
1	1	88.372	86	9	1	366209	366294	978150	978066	3.93e-19	102
1	1	90.361	83	1	5	359969	360051	1351144	1351219	3.93e-19	102
1	1	90.909	77	5	2	584515	584590	1351144	1351219	3.93e-19	102
1	1	90.789	76	7	0	605165	605240	1351144	1351219	3.93e-19	102
1	1	84.685	111	8	3	84813	84916	1474521	1474629	3.93e-19	102
1	1	89.286	84	6	2	150070	150153	3062369	3062289	3.93e-19	102
1	1	83.333	120	10	2	346746	346855	4648590	4648709	3.93e-19	102
1	1	81.481	135	13	8	605115	605239	881946	881814	1.41e-18	100
1	1	88.235	85	8	2	213313	213396	2587671	2587754	1.41e-18	100
1	1	89.744	78	8	0	584512	584589	2839317	2839240	1.41e-18	100
1	1	80.916	131	21	3	576570	576696	2839565	2839435	1.41e-18	100
1	1	82.883	111	19	0	583735	583845	4813743	4813633	1.41e-18	100
1	1	85.859	99	6	3	245388	245486	172105	172015	5.08e-18	99.0
1	1	86.316	95	7	6	245452	245543	180032	179941	5.08e-18	99.0
1	1	86.316	95	7	6	576572	576663	511152	511061	5.08e-18	99.0
1	1	85.859	99	6	3	584499	584589	511216	511118	5.08e-18	99.0
1	1	84.259	108	9	4	84814	84914	1732460	1732354	5.08e-18	99.0
1	1	86.022	93	11	2	356709	356799	4514462	4514554	5.08e-18	99.0
1	1	83.810	105	16	1	356711	356814	5037880	5037776	5.08e-18	99.0
1	1	83.784	111	8	6	245379	245489	151462	151362	1.83e-17	97.1
1	1	83.784	111	8	6	605142	605242	511225	511115	1.83e-17	97.1
1	1	81.061	132	15	8	605114	605239	959346	959473	1.83e-17	97.1
1	1	86.813	91	6	1	245449	245539	3069139	3069223	1.83e-17	97.1
1	1	89.024	82	3	2	605162	605237	4045733	4045652	1.83e-17	97.1
1	1	89.024	82	3	1	584512	584587	4045733	4045652	1.83e-17	97.1
1	1	86.813	91	5	4	356710	356795	1000298	1000210	6.58e-17	95.3
1	1	86.364	88	10	2	576572	576658	1031299	1031213	6.58e-17	95.3
1	1	86.364	88	11	1	541390	541476	1031301	1031214	6.58e-17	95.3
1	1	86.022	93	8	5	501182	501272	1169646	1169735	6.58e-17	95.3
1	1	86.517	89	8	3	359964	360050	1169843	1169757	6.58e-17	95.3
1	1	86.207	87	12	0	346717	346803	1467807	1467893	6.58e-17	95.3
1	1	81.061	132	14	8	155476	155596	2839474	2839605	6.58e-17	95.3
1	1	87.356	87	4	3	359965	360051	151443	151364	2.37e-16	93.5
1	1	87.356	87	4	3	605161	605240	396639	396553	2.37e-16	93.5
1	1	93.750	64	1	2	84820	84882	543292	543231	2.37e-16	93.5
1	1	93.750	64	1	2	213312	213373	671784	671722	2.37e-16	93.5
1	1	85.870	92	7	4	576571	576658	1000298	1000209	2.37e-16	93.5
1	1	86.364	88	8	3	359965	360050	1169642	1169557	2.37e-16	93.5
1	1	83.495	103	13	3	7399	7500	1474528	1474627	2.37e-16	93.5
1	1	81.982	111	19	1	583735	583845	3776662	3776771	2.37e-16	93.5
1	1	82.857	105	17	1	356711	356814	5037788	5037684	2.37e-16	93.5
1	1	86.517	89	5	4	359963	360051	172095	172014	8.51e-16	91.6
1	1	86.517	89	5	4	584509	584590	396641	396553	8.51e-16	91.6
1	1	92.188	64	5	0	7398	7461	543293	543230	8.51e-16	91.6
1	1	92.188	64	5	0	213311	213374	749206	749143	8.51e-16	91.6
1	1	86.207	87	8	3	245401	245486	881798	881715	8.51e-16	91.6
1	1	87.209	86	3	2	584513	584590	1000246	1000161	8.51e-16	91.6
1	1	85.882	85	12	0	213312	213396	1302396	1302312	8.51e-16	91.6
1	1	86.905	84	7	3	541390	541472	3513399	3513319	8.51e-16	91.6
1	1	86.747	83	7	3	509072	509153	80050	80129	3.06e-15	89.8
1	1	86.747	83	8	2	213315	213396	468237	468157	3.06e-15	89.8
1	1	86.747	83	8	2	288367	288447	543289	543208	3.06e-15	89.8
1	1	81.897	116	12	4	7399	7513	671784	671677	3.06e-15	89.8
1	1	81.897	116	12	4	84820	84927	749205	749091	3.06e-15	89.8
1	1	85.393	89	10	3	576572	576658	1169691	1169604	3.06e-15	89.8
1	1	79.389	131	23	3	576570	576696	2839276	2839146	3.06e-15	89.8
1	1	87.059	85	4	3	359966	360050	2839317	2839240	3.06e-15	89.8
1	1	84.783	92	10	2	541390	541480	3062374	3062286	3.06e-15	89.8
1	1	87.059	85	4	4	359966	360050	4119785	4119862	3.06e-15	89.8
1	1	84.314	102	5	3	84822	84914	4678023	4677924	3.06e-15	89.8
1	1	84.615	91	10	3	541387	541476	80044	80131	1.10e-14	87.9
1	1	83.168	101	11	4	7402	7500	468237	468141	1.10e-14	87.9
1	1	83.168	101	11	4	288367	288463	749202	749104	1.10e-14	87.9
1	1	85.714	84	10	2	359968	360050	881995	881913	1.10e-14	87.9
1	1	83.838	99	8	7	245423	245516	959409	959504	1.10e-14	87.9
1	1	85.227	88	10	3	576572	576657	1169491	1169405	1.10e-14	87.9
1	1	85.556	90	5	2	584507	584589	1169645	1169557	1.10e-14	87.9
1	1	86.207	87	5	1	584510	584589	1169843	1169757	1.10e-14	87.9
1	1	88.158	76	5	3	382140	382211	1394239	1394314	1.10e-14	87.9
1	1	88.462	78	2	3	501194	501271	1472918	1472848	1.10e-14	87.9
1	1	86.207	87	4	2	584512	584590	1629580	1629494	1.10e-14	87.9
1	1	98.000	50	1	0	213383	213432	2839316	2839267	1.10e-14	87.9
1	1	93.220	59	4	0	84800	84858	3629028	3628970	1.10e-14	87.9
1	1	86.207	87	4	5	245401	245487	4119785	4119863	1.10e-14	87.9
1	1	86.250	80	11	0	501194	501273	5046845	5046766	1.10e-14	87.9
1	1	87.500	80	3	4	501194	501273	215178	215250	3.96e-14	86.1
1	1	87.500	80	3	4	541354	541426	255331	255410	3.96e-14	86.1
1	1	79.412	136	16	7	605115	605240	881847	881714	3.96e-14	86.1
1	1	82.407	108	9	7	346749	346846	1147573	1147680	3.96e-14	86.1
1	1	84.043	94	10	5	501182	501273	1169446	1169536	3.96e-14	86.1
1	1	79.231	130	22	4	576572	576696	2839660	2839531	3.96e-14	86.1
1	1	82.569	109	7	6	7399	7506	4410903	4410806	3.96e-14	86.1
1	1	94.545	55	3	0	346752	346806	4799815	4799761	3.96e-14	86.1
1	1	86.047	86	5	3	541349	541427	5046761	5046846	3.96e-14	86.1
1	1	85.882	85	4	5	509072	509151	180032	179951	1.42e-13	84.2
1	1	85.366	82	10	2	576572	576653	247532	247453	1.42e-13	84.2
1	1	84.444	90	8	2	509071	509156	1394342	1394255	1.42e-13	84.2
1	1	84.211	95	6	4	605155	605240	1629588	1629494	1.42e-13	84.2
1	1	90.625	64	4	1	541391	541454	2154877	2154938	1.42e-13	84.2
1	1	79.545	132	15	6	346728	346847	4504156	4504287	1.42e-13	84.2
1	1	81.982	111	8	6	84814	84914	4504287	4504179	1.42e-13	84.2
1	1	85.366	82	9	3	509072	509151	215212	215132	5.12e-13	82.4
1	1	85.366	82	9	3	541392	541472	247532	247453	5.12e-13	82.4
1	1	81.818	110	8	9	84821	84930	959439	959536	5.12e-13	82.4
1	1	84.091	88	10	3	356711	356795	1169491	1169405	5.12e-13	82.4
1	1	84.091	88	10	3	356711	356795	1169691	1169605	5.12e-13	82.4
1	1	96.000	50	2	0	213383	213432	2839413	2839364	5.12e-13	82.4
1	1	84.706	85	9	4	501190	501273	3038884	3038803	5.12e-13	82.4
1	1	92.857	56	4	0	288349	288404	3629023	3628968	5.12e-13	82.4
1	1	88.406	69	5	2	155473	155538	179943	180011	1.84e-12	80.5
1	1	82.828	99	8	7	576563	576661	601042	601131	1.84e-12	80.5
1	1	94.340	53	2	1	213309	213360	1351180	1351232	1.84e-12	80.5
1	1	84.337	83	11	2	576572	576653	1394341	1394260	1.84e-12	80.5
1	1	92.727	55	4	0	346752	346806	1732355	1732409	1.84e-12	80.5
1	1	81.132	106	15	3	213314	213418	2962258	2962359	1.84e-12	80.5
1	1	81.308	107	10	5	346744	346840	69504	69398	6.62e-12	78.7
1	1	83.908	87	9	4	359966	360050	881897	881814	6.62e-12	78.7
1	1	83.158	95	6	8	245452	245544	980874	980960	6.62e-12	78.7
1	1	80.769	104	17	3	541392	541493	1394341	1394239	6.62e-12	78.7
1	1	84.146	82	10	2	356711	356791	247532	247453	2.38e-11	76.8
1	1	84.337	83	8	4	509072	509151	399893	399813	2.38e-11	76.8
1	1	88.710	62	7	0	95678	95739	1391818	1391879	2.38e-11	76.8
1	1	81.308	107	8	5	213313	213418	1629529	1629434	2.38e-11	76.8
1	1	90.164	61	2	3	84822	84881	2962258	2962315	2.38e-11	76.8
1	1	100.000	41	0	0	530519	530559	3062326	3062286	2.38e-11	76.8
1	1	84.146	82	9	3	356711	356791	3513397	3513319	2.38e-11	76.8
1	1	82.955	88	9	4	576572	576658	80050	80132	8.57e-11	75.0
1	1	82.759	87	12	2	359966	360051	881798	881714	8.57e-11	75.0
1	1	84.337	83	6	1	584514	584589	881995	881913	8.57e-11	75.0
1	1	83.333	84	10	2	576575	576658	978098	978019	8.57e-11	75.0
1	1	83.333	84	10	4	509072	509151	1000297	1000214	8.57e-11	75.0
1	1	97.727	44	0	1	530519	530562	1031250	1031208	8.57e-11	75.0
1	1	82.955	88	10	4	356711	356795	1031299	1031214	8.57e-11	75.0
1	1	82.022	89	14	2	213312	213400	1474528	1474614	8.57e-11	75.0
1	1	100.000	40	0	0	509070	509109	4171453	4171492	8.57e-11	75.0
1	1	80.556	108	12	5	288356	288463	5003075	5002977	8.57e-11	75.0
1	1	97.674	43	1	0	213312	213354	5003067	5003025	8.57e-11	75.0
1	1	100.000	39	0	0	7397	7435	396591	396553	3.08e-10	73.1
1	1	77.857	140	15	11	155473	155596	511063	511202	3.08e-10	73.1
1	1	78.102	137	14	11	245402	245538	601008	601128	3.08e-10	73.1
1	1	100.000	39	0	0	360013	360051	749207	749169	3.08e-10	73.1
1	1	92.308	52	3	1	7392	7442	881758	881707	3.08e-10	73.1
1	1	83.951	81	8	4	584511	584589	959396	959473	3.08e-10	73.1
1	1	80.189	106	13	3	346735	346840	959536	959439	3.08e-10	73.1
1	1	82.927	82	12	2	509072	509151	1031299	1031218	3.08e-10	73.1
1	1	100.000	39	0	0	7400	7438	1351184	1351222	3.08e-10	73.1
1	1	100.000	39	0	0	84821	84859	1351184	1351222	3.08e-10	73.1
1	1	95.556	45	2	0	541383	541427	2939250	2939294	3.08e-10	73.1
1	1	87.302	63	8	0	245424	245486	2962229	2962291	3.08e-10	73.1
1	1	100.000	39	0	0	213312	213350	3629008	3628970	3.08e-10	73.1
1	1	100.000	39	0	0	7399	7437	3629008	3628970	3.08e-10	73.1
1	1	100.000	39	0	0	84818	84856	4013351	4013389	3.08e-10	73.1
1	1	83.721	86	4	7	213312	213396	4410903	4410827	3.08e-10	73.1
1	1	97.619	42	1	0	509072	509113	5046811	5046852	3.08e-10	73.1
1	1	100.000	38	0	0	501192	501229	80086	80049	1.11e-09	71.3
1	1	100.000	38	0	0	213311	213348	396590	396553	1.11e-09	71.3
1	1	100.000	38	0	0	360014	360051	543293	543256	1.11e-09	71.3
1	1	89.655	58	3	3	84799	84855	959325	959380	1.11e-09	71.3
1	1	86.364	66	7	2	288346	288410	959327	959391	1.11e-09	71.3
1	1	97.561	41	1	0	509072	509112	1052495	1052455	1.11e-09	71.3
1	1	87.302	63	6	1	356711	356773	2154878	2154938	1.11e-09	71.3
1	1	100.000	38	0	0	509072	509109	2939259	2939296	1.11e-09	71.3
1	1	100.000	38	0	0	7401	7438	2962258	2962295	1.11e-09	71.3
1	1	82.927	82	11	3	576572	576653	3513397	3513319	1.11e-09	71.3
1	1	97.561	41	1	0	501194	501234	3513363	3513403	1.11e-09	71.3
1	1	97.561	41	1	0	584555	584595	3520670	3520710	1.11e-09	71.3
1	1	100.000	38	0	0	213381	213418	4615993	4615956	1.11e-09	71.3
1	1	77.206	136	22	5	84790	84925	4687399	4687273	1.11e-09	71.3
1	1	100.000	37	0	0	303072	303108	215122	215086	3.99e-09	69.4
1	1	100.000	37	0	0	84820	84856	396589	396553	3.99e-09	69.4
1	1	100.000	37	0	0	541482	541518	453532	453496	3.99e-09	69.4
1	1	100.000	37	0	0	360015	360051	671784	671748	3.99e-09	69.4
1	1	82.955	88	3	8	359965	360050	959396	959473	3.99e-09	69.4
