1	1	100.000	452112	2	0	1	452112	1940442	2392553	0.0	8.349e+05
1	1	97.878	1649	33	2	40548	42195	2475296	2473649	0.0	2850
1	1	80.557	1615	310	4	354833	356445	4277073	4278685	0.0	1240
1	1	74.950	1513	334	35	379291	380782	2980029	2981517	0.0	652
1	1	93.647	425	27	0	334386	334810	2274731	2275155	6.15e-180	636
1	1	93.647	425	27	0	334290	334714	2274827	2275251	6.15e-180	636
1	1	97.353	340	9	0	6768	7107	3134193	3133854	1.05e-162	579
1	1	92.401	329	25	0	334482	334810	2274731	2275059	6.60e-130	470
1	1	92.401	329	25	0	334290	334618	2274923	2275251	6.60e-130	470
1	1	77.937	698	152	2	80554	81250	4000884	4000188	2.41e-119	435
1	1	82.461	382	57	9	40001	40375	3147171	3146793	1.51e-86	326
1	1	90.598	234	22	0	334578	334811	2274731	2274964	4.24e-82	311
1	1	90.598	234	22	0	334290	334523	2275019	2275252	4.24e-82	311
1	1	99.065	107	1	0	5666	5772	1915477	1915583	1.60e-46	193
1	1	94.643	112	6	0	5661	5772	1919804	1919693	5.80e-41	174
1	1	86.452	155	21	0	144997	145151	3305315	3305161	7.50e-40	171
1	1	92.793	111	7	1	274517	274626	1732942	1733052	1.62e-36	159
1	1	97.727	88	1	1	5669	5755	1917889	1917976	9.77e-34	150
1	1	86.232	138	19	0	334674	334811	2274731	2274868	9.77e-34	150
1	1	86.232	138	19	0	334290	334427	2275115	2275252	9.77e-34	150
1	1	79.630	216	39	4	262131	262343	3906919	3907132	9.77e-34	150
1	1	91.429	105	9	0	51133	51237	289340	289444	4.55e-32	145
1	1	100.000	76	0	0	61087	61162	4232381	4232306	5.88e-31	141
1	1	100.000	76	0	0	61087	61162	4232492	4232417	5.88e-31	141
1	1	100.000	76	0	0	61087	61162	4232604	4232529	5.88e-31	141
1	1	88.288	111	13	0	51127	51237	3736284	3736174	9.84e-29	134
1	1	88.496	113	8	2	51127	51237	3106856	3106747	3.54e-28	132
1	1	85.714	126	14	4	51114	51237	4581559	4581682	1.27e-27	130
1	1	86.916	107	12	2	51133	51238	4249807	4249912	2.76e-24	119
1	1	86.667	105	13	1	51133	51237	147544	147441	3.56e-23	115
1	1	83.607	122	20	0	82542	82663	677236	677357	3.56e-23	115
1	1	75.847	236	51	5	87783	88015	3696859	3697091	3.56e-23	115
1	1	92.308	78	6	0	296904	296981	2237264	2237341	4.61e-22	111
1	1	92.308	78	6	0	296823	296900	2237345	2237422	4.61e-22	111
1	1	85.849	106	11	3	51134	51237	4251215	4251112	1.66e-21	110
1	1	85.577	104	12	2	51135	51237	3446837	3446736	2.15e-20	106
1	1	93.750	64	4	0	51175	51238	4675373	4675436	1.29e-17	97.1
1	1	78.626	131	26	2	330125	330254	245984	246113	2.79e-14	86.1
1	1	84.091	88	10	3	108123	108210	3612719	3612636	3.62e-13	82.4
1	1	89.062	64	3	3	51177	51238	2790394	2790333	1.68e-11	76.8
1	1	100.000	38	0	0	51199	51236	3699560	3699523	7.83e-10	71.3
1	1	100.000	37	0	0	51202	51238	1174137	1174101	2.81e-09	69.4
1	1	100.000	37	0	0	51203	51239	1634116	1634080	2.81e-09	69.4
1	1	95.238	42	2	0	51202	51243	2439624	2439665	1.01e-08	67.6
1	1	100.000	36	0	0	51203	51238	3158397	3158362	1.01e-08	67.6
1	1	100.000	36	0	0	51203	51238	3925229	3925194	1.01e-08	67.6
1	1	100.000	36	0	0	51203	51238	4008254	4008289	1.01e-08	67.6
1	1	100.000	36	0	0	51202	51237	4155251	4155216	1.01e-08	67.6
1	1	100.000	36	0	0	51202	51237	4373993	4373958	1.01e-08	67.6
1	1	100.000	36	0	0	51203	51238	4633962	4633927	1.01e-08	67.6
1	1	97.436	39	1	0	51202	51240	4660996	4660958	1.01e-08	67.6
1	1	100.000	35	0	0	51203	51237	1627284	1627318	3.64e-08	65.8
